id,url,title,visit_count,typed_count,last_visit_time,hidden
961,file:///C:/Users/aadmon05/Downloads/CamScanner%2024-08-2024%2011.33.pdf,CamScanner 24-08-2024 11.33,1,0,13370132193387224,0
962,file:///C:/Users/aadmon05/Downloads/+RET%20VITALCLINIC%20(8).pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13370132208682569,0
964,https://www.google.com/search?q=precio+del+dolar+paralelo&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgBEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMg8IBxAuGAMYjwEYtAIY6gLSAQkxNjgwajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,precio del dolar paralelo - Buscar con Google,2,0,13370189711408028,0
966,file:///C:/Users/aadmon05/Downloads/CamScanner%2024-08-2024%2011.33%20(1).pdf,CamScanner 24-08-2024 11.33,1,0,13370206743592981,0
967,file:///C:/Users/aadmon05/Downloads/6492%20VITALCLINC.pdf,C:\CLARITY\VARIOS\Retencion_Iva.FRX,1,0,13370209183799311,0
968,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMgkIBxBFGDsYwgPSAQg4NTNqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13370219479260724,0
970,file:///C:/Users/aadmon05/Downloads/RETENCION%20FACT.%2077741.pdf,RETENCION FACT. 77741.pdf,1,0,13370370002428274,0
971,file:///C:/Users/aadmon05/Downloads/Documento%204.pdf,Documento 4.pdf,1,0,13370371340298067,0
972,file:///C:/Users/aadmon05/Downloads/Documento%205.pdf,Documento 5.pdf,1,0,13370371358631104,0
973,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC4475%204483%204476%204478%204501.pdf,CXP.RCompRetIva,1,0,13370374303248031,0
974,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC4676%205077.pdf,CXP.RCompRetIva,1,0,13370378737824515,0
975,file:///C:/Users/aadmon05/Downloads/20240800000371%20VITALCLINIC%2002%2008%20175779.pdf,20240800000371 VITALCLINIC 02 08 175779.pdf,1,0,13370378749500904,0
976,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%208872.pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13370379879857688,0
977,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%209400.pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13370386026722329,0
978,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%209400%20(1).pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13370386041928886,0
979,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%209400%20(2).pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13370386297940148,0
980,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200094813.pdf,inf_com17.frx,1,0,13370387440555272,0
981,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200094933.pdf,inf_com17.frx,1,0,13370387454638305,0
983,file:///C:/Users/aadmon05/Downloads/retencion%201903%20vitalclinic.pdf,retencion 1903 vitalclinic.pdf,1,0,13370444159199183,0
984,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%203805.pdf,CXP.RCompRetIva,1,0,13370451336784102,0
985,file:///C:/Users/aadmon05/Downloads/RET%20VITALCLINIC%2096985.pdf,RET VITALCLINIC 96985.pdf,1,0,13370451406069011,0
986,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%204312.pdf,Crystal Reports - RptComprobanteRetencion.rpt,1,0,13370451419824896,0
987,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%204344.pdf,Crystal Reports - RptComprobanteRetencion.rpt,1,0,13370451431629318,0
988,file:///C:/Users/aadmon05/Downloads/CamScanner%2010-09-2024%2007.37_4.pdf,CamScanner 10-09-2024 07.37,1,0,13370455283527090,0
989,file:///C:/Users/aadmon05/Downloads/0094814%20VITALCLINIC.pdf,inf_com17.frx,1,0,13370455901792676,0
990,file:///C:/Users/aadmon05/Downloads/RET%20VITALCLINIC%2097325-99334.pdf,Presentación de PowerPoint,1,0,13370470122989256,0
993,file:///C:/Users/aadmon05/Downloads/RETENCION%202678%20VITALCLINIC.pdf,PrintCompRetMedia,1,0,13370532056361884,0
994,file:///C:/Users/aadmon05/Downloads/RET%20IVA%204476%20VITALCLINIC%2097037-97788-98115.pdf,X:\comproba012.frx,1,0,13370539991545213,0
995,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMhEIBBAAGAMYQhiPARi0AhjqAjIRCAUQABgDGEIYjwEYtAIY6gIyEQgGEAAYAxhCGI8BGLQCGOoCMhEIBxAAGAMYQhiPARi0AhjqAtIBCTExODBqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13370616912022441,0
996,file:///C:/Users/aadmon05/Downloads/RET%20IVA%204480%20VITALCLINIC%20FACT%2099557.pdf,X:\comproba012.frx,1,0,13370619492226847,0
997,file:///C:/Users/aadmon05/Downloads/retencion%2031.pdf,retencion 31.pdf,1,0,13370619675462369,0
998,file:///C:/Users/aadmon05/Downloads/ret%20drog%20vitalclinic%20fact179355%20T.PDF,Export to PDF!,1,0,13370620761020453,0
999,file:///C:/Users/aadmon05/Downloads/ret%20drog%20vitalclinic%20fact179356%20T.PDF,Export to PDF!,1,0,13370620771149776,0
1000,file:///C:/Users/aadmon05/Downloads/3%20(4).pdf,3 (4).pdf,1,0,13370628175350835,0
1001,file:///C:/Users/aadmon05/Downloads/2%20(2).pdf,2 (2).pdf,1,0,13370628188908214,0
1002,file:///C:/Users/aadmon05/Downloads/1%20(2).pdf,1 (2).pdf,1,0,13370628200986577,0
1003,file:///C:/Users/aadmon05/Downloads/RET%20VITALCLINIC%2099730.pdf,Presentación de PowerPoint,1,0,13370637199818232,0
1004,file:///C:/Users/aadmon05/Downloads/RET%20IVA%20VITALCLINIC%2095306.pdf,RET IVA VITALCLINIC 95306.pdf,1,0,13370637212335172,0
1005,file:///C:/Users/aadmon05/Downloads/19-08-24%20FACT%2093521.pdf,19-08-24 FACT 93521.pdf,1,0,13370637222682704,0
1006,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC5205%205607%205608%205212%205265%205612%205207%205650.pdf,CXP.RCompRetIva,1,0,13370641624637614,0
1007,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200175983.pdf,inf_com17.frx,1,0,13370642544732332,0
1008,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200175984.pdf,inf_com17.frx,1,0,13370642560672111,0
1009,file:///C:/Users/aadmon05/Downloads/RETENCION%20FACT.%207748-9385-9372-9441-9440.pdf,RETENCION FACT. 7748-9385-9372-9441-9440.pdf,1,0,13370649331001014,0
1010,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMg8IBBAuGAMYjwEYtAIY6gIyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQg5OTZqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13370703407471958,0
1011,file:///C:/Users/aadmon05/Downloads/RETENCION%20FACT%20174340.pdf,RETENCION FACT 174340.pdf,1,0,13370708608910625,0
1012,https://www30.mercantilbanco.com/olb/accountDetailsNotaDispatcher?amount=-60.0&refNum=000090100920229&date=03%2F09%2F2024,,1,0,13370719850272912,1
1013,https://www30.mercantilbanco.com/olb/GeneralDispatch?fwd=acctDetailBack,,1,0,13370719855546016,1
1014,https://www30.mercantilbanco.com/olb/ConsultRequestTPagoMovil?ENVIAR_TPAGO=Y,,3,0,13370806258873228,1
1015,https://www30.mercantilbanco.com/olb/SendPagoMovilVerify,,3,0,13370806288041168,1
1016,https://www30.mercantilbanco.com/olb/SendPagoMovilConfirm,,3,0,13370806297481168,1
1017,https://www.google.com/search?q=banco+banesco&rlz=1C1GCEU_esVE1099VE1103&oq=banco+bane&gs_lcrp=EgZjaHJvbWUqEAgAEAAYgwEY4wIYsQMYgAQyEAgAEAAYgwEY4wIYsQMYgAQyEwgBEC4YgwEYxwEYsQMY0QMYgAQyBggCEEUYOTITCAMQLhiDARjHARixAxjRAxiABDIKCAQQABixAxiABDIHCAUQABiABDIHCAYQABiABDINCAcQABiDARixAxiABDIHCAgQABiABNIBCTc5ODFqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,banco banesco - Buscar con Google,1,0,13370720038166441,0
1018,https://www.banesco.com/personas/banca-digital-personas/banesconline/,,1,0,13370720040081949,0
1019,https://www.banesconline.com/mantis/Website/Login.aspx,Banesco Online,1,0,13370720046720469,0
1020,https://www.banesconline.com/mantis/Website/CAU/inicio/LoginDNA.aspx?svc=mantis,,1,0,13370720054032937,1
1021,https://www.banesconline.com/mantis/Website/CAU/Inicio/ContrasenaDNA.aspx?svc=mantis,,2,0,13370720062298062,1
1022,https://www.banesconline.com/mantis/Website/Inicio.aspx,"BanescOnline viernes, 13 de septiembre de 2024 12:55:18 797 pm",1,0,13370720063786291,0
1023,https://www.banesconline.com/Mantis/WebSite/default.aspx,"BanescOnline viernes, 13 de septiembre de 2024 12:55:18 797 pm",1,0,13370720063786291,0
1024,https://www.banesconline.com/Mantis/WebSite/Default.aspx,"BanescOnline viernes, 13 de septiembre de 2024 12:55:18 797 pm",2,0,13370720115524159,0
1025,https://www.banesconline.com/Mantis/WebSite/ConsultaTarjetas/Default.aspx,"BanescOnline viernes, 13 de septiembre de 2024 12:55:39 560 pm",6,0,13370720133947933,0
1026,https://www.banesconline.com/Mantis/WebSite/pagostarjetadecredito/mismotitularenbanesco.aspx,"BanescOnline viernes, 13 de septiembre de 2024 12:55:11 864 pm",3,0,13370720106434969,0
1027,https://www.banesconline.com/Mantis/WebSite/salir.aspx,Banesco Online,1,0,13370720139704032,0
1028,file:///C:/Users/aadmon05/Downloads/RETENCION%202671%20VITALCLINIC.pdf,PrintCompRetMedia,1,0,13370731676441571,0
1029,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%209832.pdf,P:\PROFIT_A\REPORTS\comp_iva_m.FRX,1,0,13370731689719343,0
1030,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT4434.pdf,CXP.RCompRetIva,1,0,13370731707266964,0
1031,file:///C:/Users/aadmon05/Downloads/RETENCION%20FACT%20174340%20(1).pdf,RETENCION FACT 174340 (1).pdf,1,0,13370731723018704,0
1032,file:///C:/Users/aadmon05/Downloads/8249%20vitalclinic.pdf,C:\CLARITY\VARIOS\Retencion_Iva.FRX,1,0,13370733486592780,0
1033,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT4730.pdf,CXP.RCompRetIva,1,0,13370733587515881,0
1034,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT4730%20(1).pdf,CXP.RCompRetIva,1,0,13370734182227043,0
1035,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyDwgFEC4YAxiPARi0AhjqAjIRCAYQABgDGEIYjwEYtAIY6gIyEQgHEAAYAxhCGI8BGLQCGOoC0gEJMTE1NmowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13370789943170796,0
1036,file:///C:/Users/aadmon05/Downloads/VITAL%203%20Y%204%201.pdf,VITAL 3 Y 4 1.pdf,1,0,13370790017158265,0
1037,file:///C:/Users/aadmon05/Downloads/VITAL%203%20Y%204.pdf,VITAL 3 Y 4.pdf,1,0,13370790041727338,0
1038,file:///C:/Users/aadmon05/Downloads/VITAL%20AV.%204%201.pdf,VITAL AV. 4 1.pdf,1,0,13370790055298314,0
1039,file:///C:/Users/aadmon05/Downloads/VITAL%20AV.%204.pdf,VITAL AV. 4.pdf,1,0,13370790067476594,0
1040,file:///C:/Users/aadmon05/Downloads/VITAL%20CRISTO%201.pdf,VITAL CRISTO 1.pdf,1,0,13370790077405514,0
1041,file:///C:/Users/aadmon05/Downloads/VITAL%20CRISTO.pdf,VITAL CRISTO.pdf,1,0,13370790090740987,0
1042,file:///C:/Users/aadmon05/Downloads/VITAL%20DR.%20FARMACIA%201.pdf,VITAL DR. FARMACIA 1.pdf,1,0,13370790104422719,0
1043,file:///C:/Users/aadmon05/Downloads/VITAL%20DR.%20FARMACIA.pdf,VITAL DR. FARMACIA.pdf,1,0,13370790118758993,0
1044,file:///C:/Users/aadmon05/Downloads/VITAL%20HOSPITAL%201.pdf,VITAL HOSPITAL 1.pdf,1,0,13370790130189261,0
1045,file:///C:/Users/aadmon05/Downloads/VITAL%20HOSPITAL.pdf,VITAL HOSPITAL.pdf,1,0,13370790142283680,0
1046,file:///C:/Users/aadmon05/Downloads/VITAL%20URDANETA.pdf,VITAL URDANETA.pdf,1,0,13370790155061204,0
1047,file:///C:/Users/aadmon05/Downloads/VITAL%20VIADUCTO%201.pdf,VITAL VIADUCTO 1.pdf,1,0,13370790168033246,0
1048,file:///C:/Users/aadmon05/Downloads/VITAL%20VIADUCTO.pdf,VITAL VIADUCTO.pdf,1,0,13370790182330093,0
1049,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%209830.pdf,P:\ADMINISTRATIVO\REPORTS\comp_iva_m.FRX,1,0,13370790928448981,0
1050,file:///C:/Users/aadmon05/Downloads/VITAL%20HOSPITAL%20(1).pdf,VITAL HOSPITAL (1).pdf,1,0,13370802957731491,0
1051,https://www30.mercantilbanco.com/olb/RechargeBalanceConsultAffiliation,,1,0,13370806247466617,1
1052,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%204144.pdf,CXP.RCompRetIva,1,0,13370810808421404,0
1053,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC5844%205848%205852%205847%205770%205748%205747%205788.pdf,CXP.RCompRetIva,1,0,13370964212685883,0
1054,file:///C:/Users/aadmon05/Downloads/RET%20IVA%204481%20VITALCLINIC%20FACT%20100078.pdf,X:\comproba012.frx,1,0,13370965674579690,0
1055,file:///C:/Users/aadmon05/Downloads/RETENCION%20FA%200094339%20VITALCLINIC.pdf,RETENCION FA 0094339 VITALCLINIC.pdf,1,0,13370966664005380,0
1056,file:///C:/Users/aadmon05/Downloads/RETENCI%C3%93N%20FA%200096011%20VITALCLINIC.pdf,RETENCIÓN FA 0096011 VITALCLINIC.pdf,1,0,13370966682164125,0
1057,file:///C:/Users/aadmon05/Downloads/RETENCI%C3%93N%20FA%200095128%20VITALCLINIC.pdf,RETENCIÓN FA 0095128 VITALCLINIC.pdf,1,0,13370966697355768,0
1058,file:///C:/Users/aadmon05/Downloads/CamScanner%2014-09-2024%2016.53.pdf,CamScanner 14-09-2024 16.53,1,0,13370968349863181,0
1059,file:///C:/Users/aadmon05/Downloads/CamScanner%2014-09-2024%2016.53%20(1).pdf,CamScanner 14-09-2024 16.53,1,0,13370972497843619,0
1060,file:///C:/Users/aadmon05/Downloads/VITAL%20URDANETA%20(1).pdf,VITAL URDANETA (1).pdf,1,0,13370990744696841,0
1061,file:///C:/Users/aadmon05/Downloads/VITAL%20DR.%20FARMACIA%201%20(1).pdf,VITAL DR. FARMACIA 1 (1).pdf,1,0,13370990763604397,0
1062,file:///C:/Users/aadmon05/Downloads/VITAL%20HOSPITAL%201%20(2).pdf,VITAL HOSPITAL 1 (2).pdf,1,0,13370990817405013,0
1063,file:///C:/Users/aadmon05/Downloads/DR.%20FARMACIA%20(3).pdf,DR. FARMACIA (3).pdf,1,0,13370996037894963,0
1064,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIPCAcQLhgDGI8BGLQCGOoC0gEIOTk2ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371048926686641,0
1065,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200098792.pdf,inf_com17.frx,1,0,13371052941074049,0
1066,file:///C:/Users/aadmon05/Downloads/CamScanner%2017-09-2024%2010.47%20(1).pdf,CamScanner 17-09-2024 10.47,1,0,13371065078113275,0
1067,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20FACT%234813%204814.pdf,VITALCLINIC FACT#4813 4814,1,0,13371072120251417,0
1068,file:///C:/Users/aadmon05/Downloads/RETENCION%20N%C2%BA%2032.pdf,RETENCION Nº 32.pdf,1,0,13371080332809401,0
1069,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyDwgFEC4YAxiPARi0AhjqAjIPCAYQLhgDGI8BGLQCGOoCMhEIBxAAGAMYQhiPARi0AhjqAtIBCDkyMmowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371135409945391,0
1070,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%20%20%202907%20(1).pdf,CXP.RCompRetIva,1,0,13371138718396999,0
1071,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC6325%206341%206339.pdf,CXP.RCompRetIva,1,0,13371229607051973,0
1072,file:///C:/Users/aadmon05/Downloads/RET%20VITALCLINIC%200173020.pdf,C:\CLARITY\VARIOS\retencion_iva.FRX,1,0,13371235180477952,0
1073,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20FACT%234813%204814%20(1).pdf,VITALCLINIC FACT#4813 4814,1,0,13371247842570391,0
1074,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%204172.pdf,CXP.RCompRetIva,1,0,13371315007708743,0
1075,file:///C:/Users/aadmon05/Downloads/RETEMCION%20VITALCLINIC%20FACT%205302%20NUEVA.pdf,CXP.RCompRetIva,1,0,13371323678517332,0
1076,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC7443%207447%207445%207423%207419%207418.pdf,CXP.RCompRetIva,1,0,13371323717960911,0
1077,https://www.google.com/search?q=whatsapp+web&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMg8IBhAuGAMYjwEYtAIY6gIyDwgHEC4YAxiPARi0AhjqAtIBCTEzMDFqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371341722378823,0
1078,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQg3NjRqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,3,0,13371411866373723,0
1079,file:///C:/Users/aadmon05/Downloads/retencion%20n%C2%BA%2034.pdf,retencion nº 34.pdf,1,0,13371399275196622,0
1080,file:///C:/Users/aadmon05/Downloads/foto950%20(1).pdf,foto950 (1).pdf,1,0,13371409164553732,0
1081,file:///C:/Users/aadmon05/Downloads/foto950%20(1)%20(1).pdf,foto950 (1) (1).pdf,1,0,13371415565629669,0
1082,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyDwgFEC4YAxiPARi0AhjqAjIRCAYQABgDGEIYjwEYtAIY6gIyDwgHEC4YAxiPARi0AhjqAtIBCTE5ODlqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,1,0,13371567500199830,0
1083,file:///C:/Users/aadmon05/Downloads/retencion%20N%C2%BA%2035.pdf,retencion Nº 35.pdf,1,0,13371588328751335,0
1084,file:///C:/Users/aadmon05/Downloads/IVA%20FCAT.%20176276%20DROGUERIA%20VITALCLINIC.pdf,Z:\PROFIT_A\REPORTS\ADM_SR\comp_iva_SR.FRX,1,0,13371589173399276,0
1085,file:///C:/Users/aadmon05/Downloads/retencion%20N%C2%BA%2035%20(1).pdf,retencion Nº 35 (1).pdf,1,0,13371589345161105,0
1086,file:///C:/Users/aadmon05/Downloads/RETVITALCLINIC7858%207846%207840%20(1).pdf,CXP.RCompRetIva,1,0,13371590506616311,0
1087,file:///C:/Users/aadmon05/Downloads/CamScanner%2022-09-2024%2010.50%20(1).pdf,CamScanner 22-09-2024 10.50,1,0,13371590872979860,0
1088,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQg3OTdqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371653225799689,0
1089,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20RETENCION%20FACT%206407.pdf,CXP.RCompRetIva,1,0,13371660617635781,0
1090,file:///C:/Users/aadmon05/Downloads/CR230.pdf,CR230,1,0,13371683145724792,0
1091,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%206411.pdf,CXP.RCompRetIva,1,0,13371683168967902,0
1092,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyDwgFEC4YAxiPARi0AhjqAjIRCAYQABgDGEIYjwEYtAIY6gIyEQgHEAAYAxhCGI8BGLQCGOoC0gEIODA1ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371740197366389,0
1093,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%206408.pdf,CXP.RCompRetIva,1,0,13371745000851899,0
1094,file:///C:/Users/aadmon05/Downloads/CamScanner%2025-09-2024%2009.42_24.pdf,CamScanner 25-09-2024 09.42,1,0,13371762795329544,0
1095,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%20FACT%236490.pdf,VITALCLINIC FACT#6490,1,0,13371764420229505,0
1096,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIRCAcQABgDGEIYjwEYtAIY6gLSAQg4MjhqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371825825437256,0
1097,file:///C:/Users/aadmon05/Downloads/CamScanner%2026-09-2024%2008.35.pdf,CamScanner 26-09-2024 08.35,1,0,13371830587337462,0
1098,file:///C:/Users/aadmon05/Downloads/Retencion%20n%C2%BA%2038.pdf,Retencion nº 38.pdf,1,0,13371830607179669,0
1099,file:///C:/Users/aadmon05/Downloads/RETENCION%202710%20VITALCLINIC%20(1).pdf,PrintCompRetMedia,1,0,13371860932602199,0
1100,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyDwgFEC4YAxiPARi0AhjqAjIPCAYQLhgDGI8BGLQCGOoCMhEIBxAAGAMYQhiPARi0AhjqAtIBCDczNWowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371913055941466,0
1101,file:///C:/Users/aadmon05/Downloads/RETENCIONES20240926_15323348.pdf,RETENCIONES20240926_15323348.pdf,1,0,13371914772013582,0
1102,file:///C:/Users/aadmon05/Downloads/RETENCION%20VITALCLINIC%20FACT%206988%20(1).pdf,CXP.RCompRetIva,1,0,13371920788131344,0
1103,file:///C:/Users/aadmon05/Downloads/RET%20IVA%20VITALCLINIC%2027-09-24%20(1).pdf,RET IVA VITALCLINIC 27-09-24 (1).pdf,1,0,13371934113195009,0
1104,file:///C:/Users/aadmon05/Downloads/RET%20IVA%20VITALCLINIC%2027-09-24%20(2).pdf,RET IVA VITALCLINIC 27-09-24 (2).pdf,1,0,13371935656542830,0
1105,file:///C:/Users/aadmon05/Downloads/RETENCIONES%20VITALCLINIC%20FACT%20182665-182687.pdf,Crystal Reports - RptComprobanteRetencion.rpt,1,0,13371946475398155,0
1106,file:///C:/Users/aadmon05/Downloads/Documento%2011.pdf,Documento 11.pdf,1,0,13371946497805120,0
1107,https://www.google.com/search?q=whatsapp+web&rlz=1C1GCEU_esVE1099VE1103&oq=&gs_lcrp=EgZjaHJvbWUqCQgAEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyEQgFEAAYAxhCGI8BGLQCGOoCMhEIBhAAGAMYQhiPARi0AhjqAjIPCAcQLhgDGI8BGLQCGOoC0gEINzMwajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,whatsapp web - Buscar con Google,2,0,13371999820853236,0
1108,file:///C:/Users/aadmon05/Downloads/VITALCLINIC%200100794.pdf,inf_com17.frx,1,0,13372002848523916,0
